;id;items in queue;process type;time;x;y
14135;23;[];0;98;1;11
14136;24;[];0;98;2;0
14137;25;[];0;98;2;1
14138;26;[];2;98;2;2
14139;27;[];0;98;2;3
14140;28;[];0;98;2;4
14141;29;[];0;98;2;5
14142;30;[];0;98;2;6
14143;31;[];0;98;2;7
14144;32;[];0;98;2;8
14145;33;[];0;98;2;9
14146;34;[];0;98;2;10
14147;35;[];0;98;2;11
14148;36;[];0;98;3;0
14149;37;[];0;98;3;1
14150;38;[];3;98;3;2
14151;39;[];0;98;3;3
14152;40;[];0;98;3;4
14153;41;[];0;98;3;5
14154;42;[];0;98;3;6
14155;43;[];0;98;3;7
14156;44;[];0;98;3;8
14157;45;[];0;98;3;9
14158;46;[];0;98;3;10
14159;47;[];0;98;3;11
14160;48;[];0;98;4;0
14161;49;[];0;98;4;1
14162;50;[];0;98;4;2
14163;51;[];0;98;4;3
14164;52;[];0;98;4;4
14165;53;[];0;98;4;5
14166;54;[];0;98;4;6
14167;55;[];0;98;4;7
14168;56;[];0;98;4;8
14169;57;[];0;98;4;9
14170;58;[];0;98;4;10
14171;59;[];0;98;4;11
14172;60;[];0;98;5;0
14173;61;[];0;98;5;1
14174;62;[];0;98;5;2
14175;63;[];0;98;5;3
14176;64;[];0;98;5;4
14177;65;[];0;98;5;5
14178;66;[];0;98;5;6
14179;67;[];0;98;5;7
14180;68;[];0;98;5;8
14181;69;[];0;98;5;9
14182;70;[];0;98;5;10
14183;71;[];0;98;5;11
14184;72;[];0;98;6;0
14185;73;[];0;98;6;1
14186;74;[];0;98;6;2
14187;75;[];0;98;6;3
14188;76;[];0;98;6;4
14189;77;[];0;98;6;5
14190;78;[];1;98;6;6
14191;79;[];0;98;6;7
14192;80;[];0;98;6;8
14193;81;[];0;98;6;9
14194;82;[];0;98;6;10
14195;83;[];0;98;6;11
14196;84;[];0;98;7;0
14197;85;[];1;98;7;1
14198;86;[];0;98;7;2
14199;87;[];0;98;7;3
14200;88;[];0;98;7;4
14201;89;[];0;98;7;5
14202;90;[];0;98;7;6
14203;91;[];0;98;7;7
14204;92;[];2;98;7;8
14205;93;[];0;98;7;9
14206;94;[];0;98;7;10
14207;95;[];0;98;7;11
14208;96;[];0;98;8;0
14209;97;[];0;98;8;1
14210;98;[];0;98;8;2
14211;99;[];0;98;8;3
14212;100;[];0;98;8;4
14213;101;[];0;98;8;5
14214;102;[];0;98;8;6
14215;103;[];0;98;8;7
14216;104;[];0;98;8;8
14217;105;[];0;98;8;9
14218;106;[];0;98;8;10
14219;107;[];0;98;8;11
14220;108;[];0;98;9;0
14221;109;[];0;98;9;1
14222;110;[];3;98;9;2
14223;111;[];0;98;9;3
14224;112;[];0;98;9;4
14225;113;[];0;98;9;5
14226;114;[];0;98;9;6
14227;115;[];0;98;9;7
14228;116;[];0;98;9;8
14229;117;[];0;98;9;9
14230;118;[];0;98;9;10
14231;119;[];0;98;9;11
14232;120;[];0;98;10;0
14233;121;[];0;98;10;1
14234;122;[];0;98;10;2
14235;123;[];0;98;10;3
14236;124;[];0;98;10;4
14237;125;[];0;98;10;5
14238;126;[];0;98;10;6
14239;127;[];0;98;10;7
14240;128;[];0;98;10;8
14241;129;[];0;98;10;9
14242;130;[];0;98;10;10
14243;131;[];0;98;10;11
14244;132;[];0;98;11;0
14245;133;[];0;98;11;1
14246;134;[];0;98;11;2
14247;135;[];0;98;11;3
14248;136;[];0;98;11;4
14249;137;[];0;98;11;5
14250;138;[];0;98;11;6
14251;139;[];0;98;11;7
14252;140;[];0;98;11;8
14253;141;[];0;98;11;9
14254;142;[];0;98;11;10
14255;143;[];0;98;11;11
14256;0;[];0;99;0;0
14257;1;[];0;99;0;1
14258;2;[];0;99;0;2
14259;3;[];0;99;0;3
14260;4;[];0;99;0;4
14261;5;[];0;99;0;5
14262;6;[];0;99;0;6
14263;7;[];0;99;0;7
14264;8;[];0;99;0;8
14265;9;[];0;99;0;9
14266;10;[];0;99;0;10
14267;11;[];0;99;0;11
14268;12;[];0;99;1;0
14269;13;[];0;99;1;1
14270;14;[];0;99;1;2
14271;15;[];0;99;1;3
14272;16;[];0;99;1;4
14273;17;[];0;99;1;5
14274;18;[];0;99;1;6
14275;19;[];0;99;1;7
14276;20;[];0;99;1;8
14277;21;[];0;99;1;9
14278;22;[];0;99;1;10
14279;23;[];0;99;1;11
14280;24;[];0;99;2;0
14281;25;[];0;99;2;1
14282;26;[];2;99;2;2
14283;27;[];0;99;2;3
14284;28;[];0;99;2;4
14285;29;[];0;99;2;5
14286;30;[];0;99;2;6
14287;31;[];0;99;2;7
14288;32;[];0;99;2;8
14289;33;[];0;99;2;9
14290;34;[];0;99;2;10
14291;35;[];0;99;2;11
14292;36;[];0;99;3;0
14293;37;[];0;99;3;1
14294;38;[];3;99;3;2
14295;39;[];0;99;3;3
14296;40;[];0;99;3;4
14297;41;[];0;99;3;5
14298;42;[];0;99;3;6
14299;43;[];0;99;3;7
14300;44;[];0;99;3;8
14301;45;[];0;99;3;9
14302;46;[];0;99;3;10
14303;47;[];0;99;3;11
14304;48;[];0;99;4;0
14305;49;[];0;99;4;1
14306;50;[];0;99;4;2
14307;51;[];0;99;4;3
14308;52;[];0;99;4;4
14309;53;[];0;99;4;5
14310;54;[];0;99;4;6
14311;55;[];0;99;4;7
14312;56;[];0;99;4;8
14313;57;[];0;99;4;9
14314;58;[];0;99;4;10
14315;59;[];0;99;4;11
14316;60;[];0;99;5;0
14317;61;[];0;99;5;1
14318;62;[];0;99;5;2
14319;63;[];0;99;5;3
14320;64;[];0;99;5;4
14321;65;[];0;99;5;5
14322;66;[];0;99;5;6
14323;67;[];0;99;5;7
14324;68;[];0;99;5;8
14325;69;[];0;99;5;9
14326;70;[];0;99;5;10
14327;71;[];0;99;5;11
14328;72;[];0;99;6;0
14329;73;[];0;99;6;1
14330;74;[];0;99;6;2
14331;75;[];0;99;6;3
14332;76;[];0;99;6;4
14333;77;[];0;99;6;5
14334;78;[];1;99;6;6
14335;79;[];0;99;6;7
14336;80;[];0;99;6;8
14337;81;[];0;99;6;9
14338;82;[];0;99;6;10
14339;83;[];0;99;6;11
14340;84;[];0;99;7;0
14341;85;[];1;99;7;1
14342;86;[];0;99;7;2
14343;87;[];0;99;7;3
14344;88;[];0;99;7;4
14345;89;[];0;99;7;5
14346;90;[];0;99;7;6
14347;91;[];0;99;7;7
14348;92;[];2;99;7;8
14349;93;[];0;99;7;9
14350;94;[];0;99;7;10
14351;95;[];0;99;7;11
14352;96;[];0;99;8;0
14353;97;[];0;99;8;1
14354;98;[];0;99;8;2
14355;99;[];0;99;8;3
14356;100;[];0;99;8;4
14357;101;[];0;99;8;5
14358;102;[];0;99;8;6
14359;103;[];0;99;8;7
14360;104;[];0;99;8;8
14361;105;[];0;99;8;9
14362;106;[];0;99;8;10
14363;107;[];0;99;8;11
14364;108;[];0;99;9;0
14365;109;[];0;99;9;1
14366;110;[];3;99;9;2
14367;111;[];0;99;9;3
14368;112;[];0;99;9;4
14369;113;[];0;99;9;5
14370;114;[];0;99;9;6
14371;115;[];0;99;9;7
14372;116;[];0;99;9;8
14373;117;[];0;99;9;9
14374;118;[];0;99;9;10
14375;119;[];0;99;9;11
14376;120;[];0;99;10;0
14377;121;[];0;99;10;1
14378;122;[];0;99;10;2
14379;123;[];0;99;10;3
14380;124;[];0;99;10;4
14381;125;[];0;99;10;5
14382;126;[];0;99;10;6
14383;127;[];0;99;10;7
14384;128;[];0;99;10;8
14385;129;[];0;99;10;9
14386;130;[];0;99;10;10
14387;131;[];0;99;10;11
14388;132;[];0;99;11;0
14389;133;[];0;99;11;1
14390;134;[];0;99;11;2
14391;135;[];0;99;11;3
14392;136;[];0;99;11;4
14393;137;[];0;99;11;5
14394;138;[];0;99;11;6
14395;139;[];0;99;11;7
14396;140;[];0;99;11;8
14397;141;[];0;99;11;9
14398;142;[];0;99;11;10
14399;143;[];0;99;11;11
14400;0;[];0;100;0;0
14401;1;[];0;100;0;1
14402;2;[];0;100;0;2
14403;3;[];0;100;0;3
14404;4;[];0;100;0;4
14405;5;[];0;100;0;5
14406;6;[];0;100;0;6
14407;7;[];0;100;0;7
14408;8;[];0;100;0;8
14409;9;[];0;100;0;9
14410;10;[];0;100;0;10
14411;11;[];0;100;0;11
14412;12;[];0;100;1;0
14413;13;[];0;100;1;1
14414;14;[];0;100;1;2
14415;15;[];0;100;1;3
14416;16;[];0;100;1;4
14417;17;[];0;100;1;5
14418;18;[];0;100;1;6
14419;19;[];0;100;1;7
14420;20;[];0;100;1;8
14421;21;[];0;100;1;9
14422;22;[];0;100;1;10
14423;23;[];0;100;1;11
14424;24;[];0;100;2;0
14425;25;[];0;100;2;1
14426;26;[];0;100;2;2
14427;27;[];0;100;2;3
14428;28;[];0;100;2;4
14429;29;[];0;100;2;5
14430;30;[];0;100;2;6
14431;31;[];0;100;2;7
14432;32;[];0;100;2;8
14433;33;[];0;100;2;9
14434;34;[];0;100;2;10
14435;35;[];0;100;2;11
14436;36;[];0;100;3;0
14437;37;[];0;100;3;1
14438;38;[78];3;100;3;2
14439;39;[];0;100;3;3
14440;40;[];0;100;3;4
14441;41;[];0;100;3;5
14442;42;[];0;100;3;6
14443;43;[];0;100;3;7
14444;44;[];0;100;3;8
14445;45;[];0;100;3;9
14446;46;[];0;100;3;10
14447;47;[];0;100;3;11
14448;48;[];0;100;4;0
14449;49;[];0;100;4;1
14450;50;[];0;100;4;2
14451;51;[];0;100;4;3
14452;52;[];0;100;4;4
14453;53;[];0;100;4;5
14454;54;[];0;100;4;6
14455;55;[];0;100;4;7
14456;56;[];0;100;4;8
14457;57;[];0;100;4;9
14458;58;[];0;100;4;10
14459;59;[];0;100;4;11
14460;60;[];0;100;5;0
14461;61;[];0;100;5;1
14462;62;[];0;100;5;2
14463;63;[];0;100;5;3
14464;64;[];0;100;5;4
14465;65;[];0;100;5;5
14466;66;[];0;100;5;6
14467;67;[];0;100;5;7
14468;68;[];0;100;5;8
14469;69;[];0;100;5;9
14470;70;[];0;100;5;10
14471;71;[];0;100;5;11
14472;72;[];0;100;6;0
14473;73;[];0;100;6;1
14474;74;[];0;100;6;2
14475;75;[];0;100;6;3
14476;76;[];0;100;6;4
14477;77;[];0;100;6;5
14478;78;[];1;100;6;6
14479;79;[];0;100;6;7
14480;80;[];0;100;6;8
14481;81;[];0;100;6;9
14482;82;[];0;100;6;10
14483;83;[];0;100;6;11
14484;84;[];0;100;7;0
14485;85;[];1;100;7;1
14486;86;[];0;100;7;2
14487;87;[];0;100;7;3
14488;88;[];0;100;7;4
14489;89;[];0;100;7;5
14490;90;[];0;100;7;6
14491;91;[];0;100;7;7
14492;92;[];2;100;7;8
14493;93;[];0;100;7;9
14494;94;[];0;100;7;10
14495;95;[];0;100;7;11
14496;96;[];0;100;8;0
14497;97;[];0;100;8;1
14498;98;[];0;100;8;2
14499;99;[];0;100;8;3
14500;100;[];0;100;8;4
14501;101;[];0;100;8;5
14502;102;[];0;100;8;6
14503;103;[];0;100;8;7
14504;104;[];0;100;8;8
14505;105;[];0;100;8;9
14506;106;[];0;100;8;10
14507;107;[];0;100;8;11
14508;108;[];0;100;9;0
14509;109;[];0;100;9;1
14510;110;[];3;100;9;2
14511;111;[];0;100;9;3
14512;112;[];0;100;9;4
14513;113;[];0;100;9;5
14514;114;[];0;100;9;6
14515;115;[];0;100;9;7
14516;116;[];0;100;9;8
14517;117;[];0;100;9;9
14518;118;[];0;100;9;10
14519;119;[];0;100;9;11
14520;120;[];0;100;10;0
14521;121;[];0;100;10;1
14522;122;[];0;100;10;2
14523;123;[];0;100;10;3
14524;124;[];0;100;10;4
14525;125;[];0;100;10;5
14526;126;[];0;100;10;6
14527;127;[];0;100;10;7
14528;128;[];0;100;10;8
14529;129;[];0;100;10;9
14530;130;[];0;100;10;10
14531;131;[];0;100;10;11
14532;132;[];0;100;11;0
14533;133;[];0;100;11;1
14534;134;[];0;100;11;2
14535;135;[];0;100;11;3
14536;136;[];0;100;11;4
14537;137;[];0;100;11;5
14538;138;[];0;100;11;6
14539;139;[];0;100;11;7
14540;140;[];0;100;11;8
14541;141;[];0;100;11;9
14542;142;[];0;100;11;10
14543;143;[];0;100;11;11
14544;0;[];0;101;0;0
14545;1;[];0;101;0;1
14546;2;[];0;101;0;2
14547;3;[];0;101;0;3
14548;4;[];0;101;0;4
14549;5;[];0;101;0;5
14550;6;[];0;101;0;6
14551;7;[];0;101;0;7
14552;8;[];0;101;0;8
14553;9;[];0;101;0;9
14554;10;[];0;101;0;10
14555;11;[];0;101;0;11
14556;12;[];0;101;1;0
14557;13;[];0;101;1;1
14558;14;[];0;101;1;2
14559;15;[];0;101;1;3
14560;16;[];0;101;1;4
14561;17;[];0;101;1;5
14562;18;[];0;101;1;6
14563;19;[];0;101;1;7
14564;20;[];0;101;1;8
14565;21;[];0;101;1;9
14566;22;[];0;101;1;10
14567;23;[];0;101;1;11
14568;24;[];0;101;2;0
14569;25;[];0;101;2;1
14570;26;[];0;101;2;2
14571;27;[];0;101;2;3
14572;28;[];0;101;2;4
14573;29;[];0;101;2;5
14574;30;[];0;101;2;6
14575;31;[];0;101;2;7
14576;32;[];0;101;2;8
14577;33;[];0;101;2;9
14578;34;[];0;101;2;10
14579;35;[];0;101;2;11
14580;36;[];0;101;3;0
14581;37;[];0;101;3;1
14582;38;[];3;101;3;2
14583;39;[];0;101;3;3
14584;40;[];0;101;3;4
14585;41;[];0;101;3;5
14586;42;[];0;101;3;6
14587;43;[];0;101;3;7
14588;44;[];0;101;3;8
14589;45;[];0;101;3;9
14590;46;[];0;101;3;10
14591;47;[];0;101;3;11
14592;48;[];0;101;4;0
14593;49;[];0;101;4;1
14594;50;[];0;101;4;2
14595;51;[];0;101;4;3
14596;52;[];0;101;4;4
14597;53;[];0;101;4;5
14598;54;[];0;101;4;6
14599;55;[];0;101;4;7
14600;56;[];0;101;4;8
14601;57;[];0;101;4;9
14602;58;[];0;101;4;10
14603;59;[];0;101;4;11
14604;60;[];0;101;5;0
14605;61;[];0;101;5;1
14606;62;[];0;101;5;2
14607;63;[];0;101;5;3
14608;64;[];0;101;5;4
14609;65;[];0;101;5;5
14610;66;[];0;101;5;6
14611;67;[];0;101;5;7
14612;68;[];0;101;5;8
14613;69;[];0;101;5;9
14614;70;[];0;101;5;10
14615;71;[];0;101;5;11
14616;72;[];0;101;6;0
14617;73;[];0;101;6;1
14618;74;[];0;101;6;2
14619;75;[];0;101;6;3
14620;76;[];0;101;6;4
14621;77;[];0;101;6;5
14622;78;[];0;101;6;6
14623;79;[];0;101;6;7
14624;80;[];0;101;6;8
14625;81;[];0;101;6;9
14626;82;[];0;101;6;10
14627;83;[];0;101;6;11
14628;84;[];0;101;7;0
14629;85;[];1;101;7;1
14630;86;[];0;101;7;2
14631;87;[];0;101;7;3
14632;88;[];0;101;7;4
14633;89;[];0;101;7;5
14634;90;[];0;101;7;6
14635;91;[];0;101;7;7
14636;92;[];2;101;7;8
14637;93;[];0;101;7;9
14638;94;[];0;101;7;10
14639;95;[];0;101;7;11
14640;96;[];0;101;8;0
14641;97;[];0;101;8;1
14642;98;[];0;101;8;2
14643;99;[];0;101;8;3
14644;100;[];0;101;8;4
14645;101;[];0;101;8;5
14646;102;[];0;101;8;6
14647;103;[];0;101;8;7
14648;104;[];0;101;8;8
14649;105;[];0;101;8;9
14650;106;[];0;101;8;10
14651;107;[];0;101;8;11
14652;108;[];0;101;9;0
14653;109;[];0;101;9;1
14654;110;[];3;101;9;2
14655;111;[];0;101;9;3
14656;112;[];0;101;9;4
14657;113;[];0;101;9;5
14658;114;[];0;101;9;6
14659;115;[];0;101;9;7
14660;116;[];0;101;9;8
14661;117;[];0;101;9;9
14662;118;[];0;101;9;10
14663;119;[];0;101;9;11
14664;120;[];0;101;10;0
14665;121;[];0;101;10;1
14666;122;[];0;101;10;2
14667;123;[];0;101;10;3
14668;124;[];0;101;10;4
14669;125;[];0;101;10;5
14670;126;[];0;101;10;6
14671;127;[];0;101;10;7
14672;128;[];0;101;10;8
14673;129;[];0;101;10;9
14674;130;[];0;101;10;10
14675;131;[];0;101;10;11
14676;132;[];0;101;11;0
14677;133;[];0;101;11;1
14678;134;[];0;101;11;2
14679;135;[];0;101;11;3
14680;136;[];0;101;11;4
14681;137;[];0;101;11;5
14682;138;[];0;101;11;6
14683;139;[];0;101;11;7
14684;140;[];0;101;11;8
14685;141;[];0;101;11;9
14686;142;[];0;101;11;10
14687;143;[];0;101;11;11
14688;0;[];0;102;0;0
14689;1;[];0;102;0;1
14690;2;[];0;102;0;2
14691;3;[];0;102;0;3
14692;4;[];0;102;0;4
14693;5;[];0;102;0;5
14694;6;[];0;102;0;6
14695;7;[];0;102;0;7
14696;8;[];0;102;0;8
14697;9;[];0;102;0;9
14698;10;[];0;102;0;10
14699;11;[];0;102;0;11
14700;12;[];0;102;1;0
14701;13;[];0;102;1;1
14702;14;[];0;102;1;2
14703;15;[];0;102;1;3
14704;16;[];0;102;1;4
14705;17;[];0;102;1;5
14706;18;[];0;102;1;6
14707;19;[];0;102;1;7
14708;20;[];0;102;1;8
14709;21;[];0;102;1;9
14710;22;[];0;102;1;10
14711;23;[];0;102;1;11
14712;24;[];0;102;2;0
14713;25;[];0;102;2;1
14714;26;[];0;102;2;2
14715;27;[];0;102;2;3
14716;28;[];0;102;2;4
14717;29;[];0;102;2;5
14718;30;[];0;102;2;6
14719;31;[];0;102;2;7
14720;32;[];0;102;2;8
14721;33;[];0;102;2;9
14722;34;[];0;102;2;10
14723;35;[];0;102;2;11
14724;36;[];0;102;3;0
14725;37;[];0;102;3;1
14726;38;[];3;102;3;2
14727;39;[];0;102;3;3
14728;40;[];0;102;3;4
14729;41;[];0;102;3;5
14730;42;[];0;102;3;6
14731;43;[];0;102;3;7
14732;44;[];0;102;3;8
14733;45;[];0;102;3;9
14734;46;[];0;102;3;10
14735;47;[];0;102;3;11
14736;48;[];0;102;4;0
14737;49;[];0;102;4;1
14738;50;[];0;102;4;2
14739;51;[];0;102;4;3
14740;52;[];0;102;4;4
14741;53;[];0;102;4;5
14742;54;[];0;102;4;6
14743;55;[];0;102;4;7
14744;56;[];0;102;4;8
14745;57;[];0;102;4;9
14746;58;[];0;102;4;10
14747;59;[];0;102;4;11
14748;60;[];0;102;5;0
14749;61;[];0;102;5;1
14750;62;[];0;102;5;2
14751;63;[];0;102;5;3
14752;64;[];0;102;5;4
14753;65;[];0;102;5;5
14754;66;[];0;102;5;6
14755;67;[];0;102;5;7
14756;68;[];0;102;5;8
14757;69;[];0;102;5;9
14758;70;[];0;102;5;10
14759;71;[];0;102;5;11
14760;72;[];0;102;6;0
14761;73;[];0;102;6;1
14762;74;[];0;102;6;2
14763;75;[];0;102;6;3
14764;76;[];0;102;6;4
14765;77;[];0;102;6;5
14766;78;[];0;102;6;6
14767;79;[];0;102;6;7
14768;80;[];0;102;6;8
14769;81;[];0;102;6;9
14770;82;[];0;102;6;10
14771;83;[];0;102;6;11
14772;84;[];0;102;7;0
14773;85;[71];1;102;7;1
14774;86;[];0;102;7;2
14775;87;[];0;102;7;3
14776;88;[];0;102;7;4
14777;89;[];0;102;7;5
14778;90;[];0;102;7;6
14779;91;[];0;102;7;7
14780;92;[];2;102;7;8
14781;93;[];0;102;7;9
14782;94;[];0;102;7;10
14783;95;[];0;102;7;11
14784;96;[];0;102;8;0
14785;97;[];0;102;8;1
14786;98;[];0;102;8;2
14787;99;[];0;102;8;3
14788;100;[];0;102;8;4
14789;101;[];0;102;8;5
14790;102;[];0;102;8;6
14791;103;[];0;102;8;7
14792;104;[];0;102;8;8
14793;105;[];0;102;8;9
14794;106;[];0;102;8;10
14795;107;[];0;102;8;11
14796;108;[];0;102;9;0
14797;109;[];0;102;9;1
14798;110;[];3;102;9;2
14799;111;[];0;102;9;3
14800;112;[];0;102;9;4
14801;113;[];0;102;9;5
14802;114;[];0;102;9;6
14803;115;[];0;102;9;7
14804;116;[];0;102;9;8
14805;117;[];0;102;9;9
14806;118;[];0;102;9;10
14807;119;[];0;102;9;11
14808;120;[];0;102;10;0
14809;121;[];0;102;10;1
14810;122;[];0;102;10;2
14811;123;[];0;102;10;3
14812;124;[];0;102;10;4
14813;125;[];0;102;10;5
14814;126;[];0;102;10;6
14815;127;[];0;102;10;7
14816;128;[];0;102;10;8
14817;129;[];0;102;10;9
14818;130;[];0;102;10;10
14819;131;[];0;102;10;11
14820;132;[];0;102;11;0
14821;133;[];0;102;11;1
14822;134;[];0;102;11;2
14823;135;[];0;102;11;3
14824;136;[];0;102;11;4
14825;137;[];0;102;11;5
14826;138;[];0;102;11;6
14827;139;[];0;102;11;7
14828;140;[];0;102;11;8
14829;141;[];0;102;11;9
14830;142;[];0;102;11;10
14831;143;[];0;102;11;11
14832;0;[];0;103;0;0
14833;1;[];0;103;0;1
14834;2;[];0;103;0;2
14835;3;[];0;103;0;3
14836;4;[];0;103;0;4
14837;5;[];0;103;0;5
14838;6;[];0;103;0;6
14839;7;[];0;103;0;7
14840;8;[];0;103;0;8
14841;9;[];0;103;0;9
14842;10;[];0;103;0;10
14843;11;[];0;103;0;11
14844;12;[];0;103;1;0
14845;13;[];0;103;1;1
14846;14;[];0;103;1;2
14847;15;[];0;103;1;3
14848;16;[];0;103;1;4
14849;17;[];0;103;1;5
14850;18;[];0;103;1;6
14851;19;[];0;103;1;7
14852;20;[];0;103;1;8
14853;21;[];0;103;1;9
14854;22;[];0;103;1;10
14855;23;[];0;103;1;11
14856;24;[];0;103;2;0
14857;25;[];0;103;2;1
14858;26;[];0;103;2;2
14859;27;[];0;103;2;3
14860;28;[];0;103;2;4
14861;29;[];0;103;2;5
14862;30;[];0;103;2;6
14863;31;[];0;103;2;7
14864;32;[];0;103;2;8
14865;33;[];0;103;2;9
14866;34;[];0;103;2;10
14867;35;[];0;103;2;11
14868;36;[];0;103;3;0
14869;37;[];0;103;3;1
14870;38;[];3;103;3;2
14871;39;[];0;103;3;3
14872;40;[];0;103;3;4
14873;41;[];0;103;3;5
14874;42;[];0;103;3;6
14875;43;[];0;103;3;7
14876;44;[];0;103;3;8
14877;45;[];0;103;3;9
14878;46;[];0;103;3;10
14879;47;[];0;103;3;11
14880;48;[];0;103;4;0
14881;49;[];0;103;4;1
14882;50;[];0;103;4;2
14883;51;[];0;103;4;3
14884;52;[];0;103;4;4
14885;53;[];0;103;4;5
14886;54;[];0;103;4;6
14887;55;[];0;103;4;7
14888;56;[];0;103;4;8
14889;57;[];0;103;4;9
14890;58;[];0;103;4;10
14891;59;[];0;103;4;11
14892;60;[];0;103;5;0
14893;61;[];0;103;5;1
14894;62;[];0;103;5;2
14895;63;[];0;103;5;3
14896;64;[];0;103;5;4
14897;65;[];0;103;5;5
14898;66;[];0;103;5;6
14899;67;[];0;103;5;7
14900;68;[];0;103;5;8
14901;69;[];0;103;5;9
14902;70;[];0;103;5;10
14903;71;[];0;103;5;11
14904;72;[];0;103;6;0
14905;73;[];0;103;6;1
14906;74;[];0;103;6;2
14907;75;[];0;103;6;3
14908;76;[];0;103;6;4
14909;77;[];0;103;6;5
14910;78;[];0;103;6;6
14911;79;[];0;103;6;7
14912;80;[];0;103;6;8
14913;81;[];0;103;6;9
14914;82;[];0;103;6;10
14915;83;[];0;103;6;11
14916;84;[];0;103;7;0
14917;85;[];1;103;7;1
14918;86;[];0;103;7;2
14919;87;[];0;103;7;3
14920;88;[];0;103;7;4
14921;89;[];0;103;7;5
14922;90;[];0;103;7;6
14923;91;[];0;103;7;7
14924;92;[];2;103;7;8
14925;93;[];0;103;7;9
14926;94;[];0;103;7;10
14927;95;[];0;103;7;11
14928;96;[];0;103;8;0
14929;97;[];0;103;8;1
14930;98;[];0;103;8;2
14931;99;[];0;103;8;3
14932;100;[];0;103;8;4
14933;101;[];0;103;8;5
14934;102;[];0;103;8;6
14935;103;[];0;103;8;7
14936;104;[];0;103;8;8
14937;105;[];0;103;8;9
14938;106;[];0;103;8;10
14939;107;[];0;103;8;11
14940;108;[];0;103;9;0
14941;109;[];0;103;9;1
14942;110;[];0;103;9;2
14943;111;[];0;103;9;3
14944;112;[];0;103;9;4
14945;113;[];0;103;9;5
14946;114;[];0;103;9;6
14947;115;[];0;103;9;7
14948;116;[];0;103;9;8
14949;117;[];0;103;9;9
14950;118;[];0;103;9;10
14951;119;[];0;103;9;11
14952;120;[];0;103;10;0
14953;121;[];0;103;10;1
14954;122;[];0;103;10;2
14955;123;[];0;103;10;3
14956;124;[];0;103;10;4
14957;125;[];0;103;10;5
14958;126;[];0;103;10;6
14959;127;[];0;103;10;7
14960;128;[];0;103;10;8
14961;129;[];0;103;10;9
14962;130;[];0;103;10;10
14963;131;[];0;103;10;11
14964;132;[];0;103;11;0
14965;133;[];0;103;11;1
14966;134;[];0;103;11;2
14967;135;[];0;103;11;3
14968;136;[];0;103;11;4
14969;137;[];0;103;11;5
14970;138;[];0;103;11;6
14971;139;[];0;103;11;7
14972;140;[];0;103;11;8
14973;141;[];0;103;11;9
14974;142;[];0;103;11;10
14975;143;[];0;103;11;11
14976;0;[];0;104;0;0
14977;1;[];0;104;0;1
14978;2;[];0;104;0;2
14979;3;[];0;104;0;3
14980;4;[];0;104;0;4
14981;5;[];0;104;0;5
14982;6;[];0;104;0;6
14983;7;[];0;104;0;7
14984;8;[];0;104;0;8
14985;9;[];0;104;0;9
14986;10;[];0;104;0;10
14987;11;[];0;104;0;11
14988;12;[];0;104;1;0
14989;13;[];0;104;1;1
14990;14;[];0;104;1;2
14991;15;[];0;104;1;3
14992;16;[];0;104;1;4
14993;17;[];0;104;1;5
14994;18;[];0;104;1;6
14995;19;[];0;104;1;7
14996;20;[];0;104;1;8
14997;21;[];0;104;1;9
14998;22;[];0;104;1;10
14999;23;[];0;104;1;11
15000;24;[];0;104;2;0
15001;25;[];0;104;2;1
15002;26;[];0;104;2;2
15003;27;[];0;104;2;3
15004;28;[];0;104;2;4
15005;29;[];0;104;2;5
15006;30;[];0;104;2;6
15007;31;[];0;104;2;7
15008;32;[];0;104;2;8
15009;33;[];0;104;2;9
15010;34;[];0;104;2;10
15011;35;[];0;104;2;11
15012;36;[];0;104;3;0
15013;37;[];0;104;3;1
15014;38;[];3;104;3;2
15015;39;[];0;104;3;3
15016;40;[];0;104;3;4
15017;41;[];0;104;3;5
15018;42;[];0;104;3;6
15019;43;[];0;104;3;7
15020;44;[];0;104;3;8
15021;45;[];0;104;3;9
15022;46;[];0;104;3;10
15023;47;[];0;104;3;11
15024;48;[];0;104;4;0
15025;49;[];0;104;4;1
15026;50;[];0;104;4;2
15027;51;[];0;104;4;3
15028;52;[];0;104;4;4
15029;53;[];0;104;4;5
15030;54;[];0;104;4;6
15031;55;[];0;104;4;7
15032;56;[];0;104;4;8
15033;57;[];0;104;4;9
15034;58;[];0;104;4;10
15035;59;[];0;104;4;11
15036;60;[];0;104;5;0
15037;61;[];0;104;5;1
15038;62;[];0;104;5;2
15039;63;[];0;104;5;3
15040;64;[];0;104;5;4
15041;65;[];0;104;5;5
15042;66;[];0;104;5;6
15043;67;[];0;104;5;7
15044;68;[];0;104;5;8
15045;69;[];0;104;5;9
15046;70;[];0;104;5;10
15047;71;[];0;104;5;11
15048;72;[];0;104;6;0
15049;73;[];0;104;6;1
15050;74;[];0;104;6;2
15051;75;[];0;104;6;3
15052;76;[];0;104;6;4
15053;77;[];0;104;6;5
15054;78;[];0;104;6;6
15055;79;[];0;104;6;7
15056;80;[];0;104;6;8
15057;81;[];0;104;6;9
15058;82;[];0;104;6;10
15059;83;[];0;104;6;11
15060;84;[];0;104;7;0
15061;85;[];0;104;7;1
15062;86;[];0;104;7;2
15063;87;[];0;104;7;3
15064;88;[];0;104;7;4
15065;89;[];0;104;7;5
15066;90;[];0;104;7;6
